CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100020814,209,62973,221496,Xenobiotics,Drug - Cardiovascular,5664,NAMED,IQWPEJBUOJQPDE-UHFFFAOYSA-N,O=C1C(C(C2=CC=CC=C2)CC(C)=O)=C(O)C(C=C3O)=C(C=C3)O1,6-hydroxywarfarin,6-hydroxywarfarin,,10533313,"HMDB0013883,HMDB0013880",,54682459,Neg
100020819,209,63731,223256,Lipid,Secondary Bile Acid Metabolism,3518,NAMED,DKXXSIJHWWVNMO-XROMFQGDSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])C[C@H](O)[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(NCC(O)=O)=O)[C@@]4(C)CC2,glycoursodeoxycholic acid sulfate (1),glycoursodeoxycholic acid sulfate (1),,,,,,Neg
100020822,305,62524,219858,Xenobiotics,Food Component/Plant,4835,NAMED,WEPNMLSXEATIJK-UHFFFAOYSA-N,OC1=CC(CCC(O)=O)=CC=C1OS(O)(=O)=O,dihydrocaffeate sulfate (2),dihydrocaffeate sulfate (2),,,,,,Polar
100020823,209,62526,219859,Lipid,Secondary Bile Acid Metabolism,3498,NAMED,AXDXVEYHEODSPN-HVATVPOCSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(O)=O)[C@@]4(C)CC2,lithocholate sulfate (1),lithocholate sulfate (1),,,,,451489,Neg
100020825,400,62557,219908,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1922,NAMED,VYEONLJQPYRKAN-UHFFFAOYSA-N,C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O,3-hydroxyhexanoylcarnitine (1),3-hydroxyhexanoylcarnitine (1),,,,,,Pos Early
100020827,209,62567,219930,Xenobiotics,"Drug - Analgesics, Anesthetics",5388,NAMED,VOXWKXZBPMQUJH-UHFFFAOYSA-N,CSC1=CC(NC(C)=O)=CC=C1OS(O)(=O)=O,3-(methylthio)acetaminophen sulfate*,3-(methylthio)acetaminophen sulfate*,,,,,,Neg
100020833,209,63120,221782,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",348,NAMED,GPPUPQFYDYLTIY-UHFFFAOYSA-N,CCCCCCC(C(O)=O)=O,2-ketocaprylate,2-ketocaprylate,328-51-8,60921,HMDB13211,,67600,Neg
100020837,209,63042,221621,Xenobiotics,Drug - Topical Agents,5963,NAMED,AKEUNCKRJATALU-UHFFFAOYSA-N,OC(C1=C(O)C=CC=C1O)=O,"2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",303-07-1,8974,HMDB0013676,,9338,Neg
100020842,400,62819,220461,Amino Acid,Lysine Metabolism,137,NAMED,UYZSNVLEDLCWGU-UHFFFAOYSA-N,CN(C)CCCCC(O)=O,"N,N-dimethyl-5-aminovalerate","N,N-dimethyl-5-aminovalerate",,,,,,Pos Early
100020851,209,62796,220411,Xenobiotics,Food Component/Plant,4898,NAMED,NUPWKYZXNXCOHY-UHFFFAOYSA-N,CCC1=C(OS(=O)(O)=O)C(O)=CC=C1,3-ethylcatechol sulfate (1),3-ethylcatechol sulfate (1),,,,,,Neg
100020853,209,62798,220413,Xenobiotics,Food Component/Plant,4813,NAMED,RRWBOGSYNDIRNR-UHFFFAOYSA-N,OC1=CC=C(C(C)=O)C=C1OS(=O)(O)=O,4-acetylcatechol sulfate (1),4-acetylcatechol sulfate (1),,,,,,Neg
100020866,400,62783,220397,Amino Acid,Urea cycle; Arginine and Proline Metabolism,526,NAMED,GLWRPXRMUUZNMD-UHFFFAOYSA-N,O=C(O)C(CCCNC(N(C)C)=N)=O,dimethylguanidino valeric acid (DMGV)*,dimethylguanidino valeric acid (DMGV)*,,58779677,,,101535539,Pos Early
100020884,209,64107,235219,Xenobiotics,Drug - Metabolic,5760,NAMED,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,Cc1ncc(C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)nc1,glipizide,glipizide,29094-61-9,3359,HMDB0015200,D00335,3478,Neg
100020892,402,64124,235003,Xenobiotics,Drug - Respiratory,5945,NAMED,UCHDWCPVSPXUMX-TZIWLTJVSA-N,CC(c1c(CC[C@@H](SCC2(CC(O)=O)CC2)c3cc(/C=C/c(cc4)nc5c4ccc(Cl)c5)ccc3)cccc1)(O)C,montelukast,montelukast,158966-92-8,4444507,HMDB0014614,C07482,5281040,Pos Late
100020893,209,62805,220431,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",448,NAMED,XMZBEAXQGSBWLG-NSCUHMNNSA-N,OC(C(O)=O)C(O)/C=C/SC,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",,,HMDB0240388,,,Neg
100020906,400,64100,235087,Xenobiotics,Drug - Antineoplastic,5637,NAMED,DRHKJLXJIQTDTD-OAHLLOKOSA-N,CCOc1c(OCCN[C@@H](Cc2cc(S(=O)(N)=O)c(OC)cc2)C)cccc1,tamsulosin,tamsulosin,106133-20-4,114457,HMDB0014844,"D08560,C07124",129211,Pos Early
100020907,402,64093,234961,Xenobiotics,"Drug - Analgesics, Anesthetics",5419,NAMED,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,Cc1sc(NC(C2=C(O)c3c(S(=O)(N2C)=O)cccc3)=O)nc1,meloxicam,meloxicam,71125-38-7,10442740,HMDB0014952,"D00969,C08169",54677470,Pos Late
100020908,209,62813,220443,Peptide,Fibrinogen Cleavage Peptide,1180,NAMED,CCYANGYMJWBLQM-UHFFFAOYSA-N,OC(C(C)NC(C(CO)NC(C(CC1=CC=CC=C1)NC(C(CC2=CC=CC=C2)NC(CNC(C(CCC(O)=O)NC(C(CCC(O)=O)NC(C(CC(N)=O)NC(C(CC(O)=O)NC(C(CC(N)=O)NC(C(C(C)C)NC(CNC(C(CC3)NC3=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,fibrinopeptide B (1-13)**,fibrinopeptide B (1-13)**,,,,,,Neg
100020909,402,64102,234975,Xenobiotics,Drug - Cardiovascular,5697,NAMED,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,CCCCc1n(Cc2ccc(c3c(c4nnn[nH]4)cccc3)cc2)c(CO)c(Cl)n1,losartan,losartan,114798-26-4,,HMDB0014816,"C07072,D08146",3961,Pos Late
100020917,400,63285,222267,Xenobiotics,Drug - Antiviral,5579,NAMED,XQSPYNMVSIKCOC-NTSWFWBYSA-N,O=c1n([C@@H]2CS[C@H](CO)O2)cc(F)c(N)n1,emtricitabine,emtricitabine,143491-57-0,54859,HMDB0015017,"C12599,D01199",60877,Pos Early
100020920,209,63283,222263,Xenobiotics,Drug - Antiviral,5576,NAMED,SGOIRFVFHAKUTI-ZCFIWIBFSA-N,C[C@@H](OCP(O)(O)=O)Cn1c2ncnc(N)c2nc1,tenofovir,tenofovir,147127-20-6,408154,HMDB0014445,C17407,464205,Neg
100020923,209,64197,236764,Xenobiotics,Drug - Antiviral,5574,NAMED,PYGWGZALEOIKDF-UHFFFAOYSA-N,CC1=C(OC2=NC(NC3=CC=C(C#N)C=C3)=NC(N)=C2Br)C(C)=CC(C#N)=C1,etravirine,etravirine,269055-15-4,168313,,D04112,193962,Neg
100020973,209,63230,222087,Xenobiotics,Chemical,6254,NAMED,UAQAOMYUJQVGMD-UHFFFAOYSA-N,CC1=NC=C(OS(=O)(O)=O)C=C1,5-hydroxy-2-methylpyridine sulfate,5-hydroxy-2-methylpyridine sulfate,,,,,,Neg
100020975,209,63227,222084,Xenobiotics,Chemical,6256,NAMED,GOXQGRHDLROYBT-UHFFFAOYSA-N,CC1=NC=CC=C1OS(=O)(O)=O,3-hydroxy-2-methylpyridine sulfate,3-hydroxy-2-methylpyridine sulfate,,,,,,Neg
100021000,402,62851,220620,Lipid,Sphingomyelins,3105,NAMED,FAVAZPKFPKOYCT-VTAPXIELSA-N,CCCCCCCCCCCCCCC(O)C(N[C@@H](COP([O-])(OCC[N+](C)(C)C)=O)[C@@H](/C=C/CCCCCCCCCCCCC)O)=O,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,,,,,,Pos Late
100021079,209,64111,235227,Xenobiotics,Drug - Antineoplastic,5617,NAMED,KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1c(Nc2nc(c3cnccc3)ccn2)cc(NC(c4ccc(CN5CCN(C)CC5)cc4)=O)cc1,imatinib,imatinib,152459-95-5,5101,HMDB0014757,"DG00710,D08066",5291,Neg
100021093,209,62890,220741,Lipid,Secondary Bile Acid Metabolism,3542,NAMED,IJHJZQKOSUFQCX-WZJRQFJBSA-N,[H][C@@](CCC(NCCS(O)(=O)=O)=O)([C@]1(CC[C@]2([C@@]3([C@@H](C[C@@]4(C[C@H](S(O)(=O)=O)CC[C@@]4([C@]3(C[C@H]([C@]12C)O)[H])C)[H])O)[H])[H])[H])C,taurochenodeoxycholic acid 3-sulfate,taurochenodeoxycholic acid 3-sulfate,,24850141,HMDB0002486,,52931550,Neg
100021100,209,62918,220774,Lipid,"Fatty Acid, Dicarboxylate",1695,NAMED,MUFSRLVOUKHPIZ-OVYZBVKCSA-N,O=C(O)CCC/C=C\C/C=C\CCCCC(O)=O,tetradecadienedioate (C14:2-DC)*,tetradecadienedioate (C14:2-DC)*,,,,,86018718,Neg
100021103,209,62922,220778,Lipid,Pregnenolone Steroids,3262,NAMED,HIYOTPJZDPVBTL-HXOPQMAFSA-N,O[C@H]1C2=C[C@@H](OS(=O)(O)=O)CC[C@]2(C)C3CC[C@@]4(C)C(CCC4[C@H](O)C)C3C1,pregnenetriol sulfate*,pregnenetriol sulfate*,,,,,129671303,Neg
100021104,209,62921,220777,Lipid,Pregnenolone Steroids,3263,NAMED,KANYWSIUKWPEOE-HXOPQMAFSA-N,C[C@]12CC[C@H](OS(=O)(O)=O)C=C1[C@H](OS(=O)(O)=O)CC3C2CC[C@@]4(C)C3CCC4[C@H](O)C,pregnenetriol disulfate*,pregnenetriol disulfate*,,,,,,Neg
100021105,209,62923,220779,Lipid,"Fatty Acid, Dicarboxylate",1704,NAMED,NZLFRLCYQVOISV-IWQZZHSRSA-N,OC(CCCCCCCCC/C=C\CCCCCCCC(O)=O)=O,eicosenedioate (C20:1-DC)*,eicosenedioate (C20:1-DC)*,,,,,,Neg
100021123,400,62959,220848,Amino Acid,Lysine Metabolism,117,NAMED,ZRJHLGYVUCPZNH-MQWKRIRWSA-N,[O-]C([C@@H](N)C(O)CCC[N+](C)(C)C)=O,"hydroxy-N6,N6,N6-trimethyllysine*","hydroxy-N6,N6,N6-trimethyllysine*",,,,,,Pos Early
100021131,402,63613,222938,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1882,NAMED,FVOVZEONZTWNTC-OUKQBFOZSA-N,CCCCCCCC/C=C/C(OC(CC([O-])=O)C[N+](C)(C)C)=O,undecenoylcarnitine (C11:1),undecenoylcarnitine (C11:1),,,,,,Pos Late
100021136,402,63361,222432,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1880,NAMED,YMJNFVUJNDWLND-ZHACJKMWSA-N,O=C(C/C([H])=C(CCCCCC)\[H])OC(CC([O-])=O)C[N+](C)(C)C,3-decenoylcarnitine,3-decenoylcarnitine,,,,,,Pos Late
100021138,402,63612,222937,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1859,NAMED,IQJMCBGYXMVJGG-UHFFFAOYSA-N,CC(CCCCC)CCC(OC(CC([O-])=O)C[N+](C)(C)C)=O,4-methylnonanoylcarnitine,4-methylnonanoylcarnitine,,,,,,Pos Late
100021141,402,63358,222426,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1928,NAMED,VCRSQDIROUELAR-UHFFFAOYSA-N,OC(CCCCCCC)CC(OC(CC([O-])=O)C[N+](C)(C)C)=O,3-hydroxydecanoylcarnitine,3-hydroxydecanoylcarnitine,,59664325,HMDB0061636,,121454166,Pos Late
100021162,402,62984,221101,Lipid,Ceramide PEs,3135,NAMED,JTVNQMOIYKXJKF-WSYRTZMQSA-N,CCCCCCCCCCCCC/C=C/[C@@]([H])(O)[C@@]([H])(NC(CCCCCCCCCCCCCCC)=O)COP(O)(OCCN)=O,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),,,,,,Pos Late
100021198,209,63057,221668,Lipid,Fatty Acid Metabolism (Acyl Glycine),1838,NAMED,MNYZGNSHBPLAFN-UHFFFAOYSA-N,O=C(C1=CC=CC=N1)N([H])CC(O)=O,picolinoylglycine,picolinoylglycine,5616-29-5,9963296,HMDB0059766,,11788622,Neg
100021208,305,64579,238262,Xenobiotics,Benzoate Metabolism,4531,NAMED,ILVXQMHYFMBCMJ-UHFFFAOYSA-N,C=CC(C=C1O)=CC=C1OS(=O)(O)=O,4-vinylcatechol sulfate,4-vinylcatechol sulfate,,,,,,Polar
100021220,305,63678,223092,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",476,NAMED,SBQWITJAJITAMM-UHFFFAOYSA-N,OC(CCC(NCCS(=O)(O)=O)=O)=O,succinoyltaurine,succinoyltaurine,,20509456,,,,Polar
100021324,209,63589,222869,Xenobiotics,Chemical,6261,NAMED,KLXACYSQYFWVLM-UHFFFAOYSA-N,ClC1=C(O)C(C(O)=O)=C(O)C(Cl)=C1,"3,5-dichloro-2,6-dihydroxybenzoic acid","3,5-dichloro-2,6-dihydroxybenzoic acid",,24339141,,,24721632,Neg
100021331,209,63153,221892,Partially Characterized Molecules,Partially Characterized Molecules,6424,NAMED,IJIWKJRHDDIJKI-MVCMDAJNSA-N,CC1(C)C(OS(O)(=O)=O)CCC2(C)C1CC[C@]3(C)[C@H]2CC[C@@H]3C4(C)OC(CC4)=O,metabolonic lactone sulfate,metabolonic lactone sulfate,,,,,,Neg
100021363,209,63853,223434,Xenobiotics,Food Component/Plant,5220,NAMED,LOODYTDRRBLQNH-UHFFFAOYSA-N,OC1=CC=C(C=C1OC)C(NCC(O)=O)=O,vanillic acid glycine,vanillic acid glycine,,2340857,HMDB0060026,,3083688,Neg
100021372,305,63739,223275,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",449,NAMED,ONFOSYPQQXJWGS-UHFFFAOYSA-N,CSCCC(O)C(O)=O,2-hydroxy-4-(methylthio)butanoic acid,2-hydroxy-4-(methylthio)butanoic acid,583-91-5,,HMDB0037115,,11427,Polar
100021374,209,63191,221986,Lipid,"Fatty Acid, Dicarboxylate",1694,NAMED,JUODHHFNSQAXKF-UHFFFAOYSA-N,CCCCCC(CCCC(O)=O)CCCC(O)=O,branched chain 14:0 dicarboxylic acid**,branched chain 14:0 dicarboxylic acid**,,,,,,Neg
100021457,400,63380,222465,Xenobiotics,Chemical,6258,NAMED,MCORDGVZLPBVJB-UHFFFAOYSA-N,CCCCOCCOCC(O)=O,(2-butoxyethoxy)acetic acid,(2-butoxyethoxy)acetic acid,,95739,,,106312,Pos Early
100021467,305,63264,222194,Partially Characterized Molecules,Partially Characterized Molecules,6425,NAMED,,,pentose acid*,pentose acid*,,,HMDB0000892,C00803,7991,Polar
100021472,209,63855,223466,Amino Acid,Phenylalanine Metabolism,143,NAMED,CWAGPBPLOYGROC-UHFFFAOYSA-N,OC(CCC(NC(CC1=CC=CC=C1)C(O)=O)=O)=O,N-succinyl-phenylalanine,N-succinyl-phenylalanine,,2384788,,,3131586,Neg
100021478,400,64596,238817,Amino Acid,Histidine Metabolism,93,NAMED,MXETUSMIYKMMAT-UHFFFAOYSA-N,CN1C=NC=C1CC(O)C(O)=O,1-methyl-5-imidazolelactate,1-methyl-5-imidazolelactate,2022510-60-5,65563369,,,,Pos Early
100021488,209,63402,222501,Xenobiotics,Food Component/Plant,4910,NAMED,RAGZUCNPTLULOL-KQJPBSFVSA-N,O[C@@](C[C@H]1O)(C(O)=O)C[C@H]([C@H]1O)OC(/C=C/C(C=C2)=CC(OC)=C2O)=O,feruloylquinate (4),feruloylquinate (4),,,,,,Neg
100021502,209,63436,222605,Lipid,Medium Chain Fatty Acid,1499,NAMED,WXBXVVIUZANZAU-CMDGGOBGSA-N,CCCCCCC/C=C/C(O)=O,(2 or 3)-decenoate (10:1n7 or n8),(2 or 3)-decenoate (10:1n7 or n8),,,,,,Neg
100021530,400,64177,236998,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",460,NAMED,CAMXXPUSAROUCX-BYPYZUCNSA-N,SC[C@@H](C(O)=O)NCCC(O)=O,S-carboxyethylcysteine,S-carboxyethylcysteine,4033-46-9,19955529,,,,Pos Early
100021647,209,63602,222926,Lipid,Secondary Bile Acid Metabolism,3511,NAMED,WHMOBEGYTDWMIG-DNMBCGTGSA-N,O[C@@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@H](OS(=O)(O)=O)C[C@@]4([H])C1,isoursodeoxycholate sulfate (1),isoursodeoxycholate sulfate (1),,,,,,Neg
100021650,209,63607,222931,Lipid,Primary Bile Acid Metabolism,3458,NAMED,WHMOBEGYTDWMIG-BSWAIDMHSA-N,O[C@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@@H](OS(=O)(O)=O)C[C@@]4([H])C1,chenodeoxycholic acid sulfate (1),chenodeoxycholic acid sulfate (1),,,HMDB0002522,,21252308,Neg
100021666,209,63615,222957,Partially Characterized Molecules,Partially Characterized Molecules,6432,NAMED,NIFITBVFNGQSNA-SOFGYWHQSA-N,CC(C)CCCC/C=C/C(O)=O,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",,,,,,Neg
100021667,209,63616,222958,Partially Characterized Molecules,Partially Characterized Molecules,6433,NAMED,NIFITBVFNGQSNA-SOFGYWHQSA-N,CC(C)CCCC/C=C/C(O)=O,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",,,,,,Neg
100021678,209,63650,223033,Partially Characterized Molecules,Partially Characterized Molecules,6430,NAMED,,,carnitine of C10H14O2 (5)*,carnitine of C10H14O2 (5)*,,,,,,Neg
100021707,209,63681,223106,Xenobiotics,Chemical,6262,NAMED,AJSVSHDVMDXRFN-UHFFFAOYSA-N,OC(C1=C(O)C(Cl)=CC(Br)=C1O)=O,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",,,,,134581543,Neg
100021709,209,63683,223108,Partially Characterized Molecules,Partially Characterized Molecules,6435,NAMED,FQSFPMAZIOPKLO-JXMROGBWSA-N,OC(/C=C/CCCC(C)CCCC)=O,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",,,,,,Neg
100021711,209,63685,223110,Lipid,"Fatty Acid, Dicarboxylate",1683,NAMED,FRWVXIATCBRYHA-KPMZXABDSA-N,OC(/C=C/C=C/CCCCC(O)=O)=O,decadienedioic acid (C10:2-DC)**,decadienedioic acid (C10:2-DC)**,,,,,17789717,Neg
100021712,209,63688,223114,Lipid,Secondary Bile Acid Metabolism,3483,NAMED,GMRIQHBJNVMHJA-LLQZFEROSA-N,O[C@H]1C[C@]2([H])[C@]([C@@]3([H])C[C@H](OS(O)(=O)=O)[C@@]4(C)[C@](CC[C@@]4([C@H](C)CCC(O)=O)[H])([H])[C@]3([H])CC2)(C)CC1,deoxycholic acid 12-sulfate*,deoxycholic acid 12-sulfate*,,,,,,Neg
100021726,209,63699,223153,Partially Characterized Molecules,Partially Characterized Molecules,6437,NAMED,,,GlcNAc sulfate conjugate of C21H34O2 steroid**,GlcNAc sulfate conjugate of C21H34O2 steroid**,,,,,,Neg
100021727,209,64390,237469,Lipid,"Fatty Acid, Branched",1644,NAMED,VFMNSFWBDMRNLJ-BQBZGAKWSA-N,O=C(C[C@@]1([H])[C@@](C1)([H])CCC)O,"cis-3,4-methyleneheptanoate","cis-3,4-methyleneheptanoate",,,,,,Neg
100021728,402,64389,237480,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1857,NAMED,LNGSHJPPGDBEPT-VYAYZGMFSA-N,O=C(C[C@@]1([H])[C@@](C1)([H])CCC)OC(CC([O-])=O)C[N+](C)(C)C,"cis-3,4-methyleneheptanoylcarnitine","cis-3,4-methyleneheptanoylcarnitine",,,,,,Pos Late
100021760,400,63920,223830,Amino Acid,Lysine Metabolism,139,NAMED,FTTGAAZKBNZDCZ-LURJTMIESA-N,CC(N[C@@](CCCC(O)=O)(C(O)=O)[H])=O,N-acetyl-2-aminoadipate,N-acetyl-2-aminoadipate,,392027,,C12986,443992,Pos Early
100021782,402,64199,237116,Xenobiotics,Drug - Respiratory,5937,NAMED,NBQBQRKLQXVPIS-LJQANCHMSA-N,ClC1=CC=C([C@@H](C2=CC=CC=C2)N3CCN(CC(O)=O)CC3)C=C1,De(carboxymethoxy) cetirizine acetic acid,De(carboxymethoxy) cetirizine acetic acid,942193-17-1,,,,,Pos Late
100021784,209,63988,232906,Xenobiotics,Chemical,6268,NAMED,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,O=C(O)C1=CC=C(Cl)C=C1,4-chlorobenzoic acid,4-chlorobenzoic acid,74-11-3,,,C02370,6318,Neg
100021791,209,64188,236746,Xenobiotics,Drug - Cardiovascular,5683,NAMED,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Clc1cc2c(S(=O)(N=CN2)=O)cc1S(=O)(N)=O,chlorothiazide,chlorothiazide,58-94-6,,,,,Neg
100021839,209,64049,233195,Xenobiotics,Benzoate Metabolism,4585,NAMED,LEJCLCZOTCOTQE-UHFFFAOYSA-N,OC1=CC=C(OS(=O)(O)=O)C=C1OC,2-methoxyhydroquinone sulfate (1),2-methoxyhydroquinone sulfate (1),,,,,,Neg
100021840,209,64050,233196,Xenobiotics,Benzoate Metabolism,4586,NAMED,DQJWAJBJWZYKLK-UHFFFAOYSA-N,OC1=CC=C(OS(=O)(O)=O)C(OC)=C1,2-methoxyhydroquinone sulfate (2),2-methoxyhydroquinone sulfate (2),,,,,,Neg
100021902,402,64527,238637,Xenobiotics,Drug - Psychoactive,5915,NAMED,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CN1c2c(C(c3ccccc3)=NCC1=O)cc(Cl)cc2,diazepam,diazepam,,,HMDB0014967,D00293,3016,Pos Late
100021990,400,64393,237477,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1925,NAMED,RCXSFDNDEVSQNG-UHFFFAOYSA-N,[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O,3-hydroxyoctanoylcarnitine (1),3-hydroxyoctanoylcarnitine (1),,,,,,Pos Early
100021991,400,64394,237478,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1926,NAMED,RCXSFDNDEVSQNG-UHFFFAOYSA-N,[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O,3-hydroxyoctanoylcarnitine (2),3-hydroxyoctanoylcarnitine (2),,,,,,Pos Early
100021992,209,64386,237461,Lipid,Fatty Acid Metabolism (Acyl Glycine),1815,NAMED,FFFQOVJTIDIKQJ-YUMQZZPRSA-N,O=C(NCC(O)=O)C[C@@H]1C[C@@H]1CCC,"cis-3,4-methyleneheptanoylglycine","cis-3,4-methyleneheptanoylglycine",,,,,,Neg
100022003,209,64403,237531,Partially Characterized Molecules,Partially Characterized Molecules,6445,NAMED,,,"bilirubin degradation product, C16H18N2O5 (1)**","bilirubin degradation product, C16H18N2O5 (1)**",,,,,,Neg
100022004,209,64404,237533,Partially Characterized Molecules,Partially Characterized Molecules,6446,NAMED,,,"bilirubin degradation product, C16H18N2O5 (2)**","bilirubin degradation product, C16H18N2O5 (2)**",,,,,,Neg
100022005,209,64409,237542,Partially Characterized Molecules,Partially Characterized Molecules,6447,NAMED,,,"bilirubin degradation product, C17H18N2O4 (1)**","bilirubin degradation product, C17H18N2O4 (1)**",,,,,,Neg
100022006,209,64407,237539,Partially Characterized Molecules,Partially Characterized Molecules,6448,NAMED,,,"bilirubin degradation product, C17H18N2O4 (2)**","bilirubin degradation product, C17H18N2O4 (2)**",,,,,,Neg
100022007,209,64408,237541,Partially Characterized Molecules,Partially Characterized Molecules,6449,NAMED,,,"bilirubin degradation product, C17H18N2O4 (3)**","bilirubin degradation product, C17H18N2O4 (3)**",,,,,,Neg
100022008,209,64405,237535,Partially Characterized Molecules,Partially Characterized Molecules,6450,NAMED,,,"bilirubin degradation product, C17H20N2O5 (1)**","bilirubin degradation product, C17H20N2O5 (1)**",,,,,,Neg
100022009,209,64406,237537,Partially Characterized Molecules,Partially Characterized Molecules,6451,NAMED,,,"bilirubin degradation product, C17H20N2O5 (2)**","bilirubin degradation product, C17H20N2O5 (2)**",,,,,,Neg
100022013,209,64411,237545,Lipid,Corticosteroids,3311,NAMED,OZINUFSVVJAFHD-LUPKFNMHSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OC4OC(C(O)=O)C(O)C(O)C4O)C[C@@]3([H])CC[C@@]1([H])[C@]5([H])CC[C@@](C(CO)=O)(O)[C@@]5(C)C[C@@H]2O,tetrahydrocortisol glucuronide,tetrahydrocortisol glucuronide,,,,,,Neg
100022014,209,64414,237567,Partially Characterized Molecules,Partially Characterized Molecules,6452,NAMED,,,"bilirubin degradation product, C16H18N2O5 (3)**","bilirubin degradation product, C16H18N2O5 (3)**",,,,,,Neg
100022015,209,64415,237569,Partially Characterized Molecules,Partially Characterized Molecules,6453,NAMED,,,"bilirubin degradation product, C16H18N2O5 (4)**","bilirubin degradation product, C16H18N2O5 (4)**",,,,,,Neg
100022041,400,64571,238237,Peptide,Modified Peptides,1219,NAMED,VOWFCBSRZKGKTF-UHFFFAOYSA-N,O=C(N1CCCC1C([O-])=O)C2CCC[N+]2(C)C,"N,N-dimethyl-pro-pro","N,N-dimethyl-pro-pro",,,,,,Pos Early
100022120,400,64568,238235,Amino Acid,Tryptophan Metabolism,263,NAMED,YLEQTOAIAOPFBY-UHFFFAOYSA-N,OC(C(N)(C)N(C1=C(C2)C=CC=C1)C2=O)=O,oxindolylalanine,oxindolylalanine,,,,,20977764,Pos Early
100022127,209,64591,238327,Lipid,Corticosteroids,3324,NAMED,QUOCEDQXFGCYTL-QMELEVSMSA-N,[H][C@@]12C[C@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)CC[C@]1(C)[C@@]([C@@]4([H])CC2)([H])C(C[C@@]5(C)[C@@]4([H])CC[C@]5(O)C(CO)=O)=O,tetrahydrocortisone glucuronide (5),tetrahydrocortisone glucuronide (5),,,,,,Neg
